Sound Lvl ch.0 (V),Sound Lvl ch.1 (V)
-1.067430e+00,-1.040150e+00
-1.052397e+00,-1.033346e+00
-1.054276e+00,-1.032471e+00
-1.065162e+00,-1.040053e+00
-1.060788e+00,-1.038076e+00
-1.055442e+00,-1.034545e+00
-1.061566e+00,-1.037331e+00
-1.061274e+00,-1.038012e+00
-1.057322e+00,-1.035549e+00
-1.065097e+00,-1.038854e+00
-1.055734e+00,-1.035582e+00
-1.059557e+00,-1.036392e+00
-1.055572e+00,-1.033929e+00
-1.060400e+00,-1.036521e+00
-1.048865e+00,-1.029167e+00
-1.064547e+00,-1.037623e+00
-1.053369e+00,-1.033670e+00
-1.062667e+00,-1.038724e+00
-1.053725e+00,-1.033022e+00
-1.059590e+00,-1.034837e+00
-1.057224e+00,-1.034318e+00
-1.056285e+00,-1.033994e+00
-1.058391e+00,-1.034577e+00
-1.055507e+00,-1.032893e+00
-1.061663e+00,-1.036359e+00
-1.054665e+00,-1.033508e+00
-1.055280e+00,-1.033767e+00
-1.060626e+00,-1.038336e+00
-1.058034e+00,-1.034804e+00
-1.063024e+00,-1.037947e+00
-1.057775e+00,-1.036035e+00
-1.057484e+00,-1.035387e+00
-1.055216e+00,-1.034253e+00
-1.057224e+00,-1.035711e+00
-1.056836e+00,-1.035484e+00
-1.060205e+00,-1.036651e+00
-1.056771e+00,-1.035322e+00
-1.056576e+00,-1.034804e+00
-1.064741e+00,-1.038562e+00
-1.059590e+00,-1.036845e+00
-1.052948e+00,-1.032569e+00
-1.053304e+00,-1.031046e+00
-1.061469e+00,-1.037137e+00
-1.061404e+00,-1.038530e+00
-1.053045e+00,-1.032795e+00
-1.053887e+00,-1.031726e+00
-1.064644e+00,-1.037558e+00
-1.061760e+00,-1.038951e+00
-1.052883e+00,-1.035063e+00
-1.045269e+00,-1.028130e+00
-1.051717e+00,-1.028292e+00
-1.066199e+00,-1.037947e+00
-1.067430e+00,-1.045269e+00
-1.064838e+00,-1.043973e+00
-1.051425e+00,-1.035582e+00
-1.044329e+00,-1.026704e+00
-1.052332e+00,-1.028227e+00
-1.061048e+00,-1.035225e+00
-1.067430e+00,-1.041025e+00
-1.065227e+00,-1.041738e+00
-1.061112e+00,-1.037947e+00
-1.061728e+00,-1.038433e+00
-1.060886e+00,-1.038303e+00
-1.063089e+00,-1.040247e+00
-1.063056e+00,-1.039632e+00
-1.060302e+00,-1.038530e+00
-1.058002e+00,-1.036975e+00
-1.056382e+00,-1.035744e+00
-1.061631e+00,-1.039016e+00
-1.065162e+00,-1.042159e+00
-1.067430e+00,-1.044783e+00
-1.067430e+00,-1.049481e+00
-1.067430e+00,-1.051133e+00
-1.067430e+00,-1.056414e+00
-1.067430e+00,-1.058358e+00
-1.067430e+00,-1.052235e+00
-1.067430e+00,-1.047116e+00
-1.056058e+00,-1.036748e+00
-1.046500e+00,-1.028421e+00
-1.043390e+00,-1.023950e+00
-1.048315e+00,-1.025700e+00
-1.055766e+00,-1.030949e+00
-1.059006e+00,-1.034383e+00
-1.060562e+00,-1.036230e+00
-1.058002e+00,-1.034966e+00
-1.055021e+00,-1.033767e+00
-1.060173e+00,-1.036910e+00
-1.062570e+00,-1.038044e+00
-1.059460e+00,-1.037590e+00
-1.056090e+00,-1.035128e+00
-1.058520e+00,-1.035841e+00
-1.058618e+00,-1.036489e+00
-1.058844e+00,-1.036035e+00
-1.059557e+00,-1.036780e+00
-1.060756e+00,-1.037914e+00
-1.058099e+00,-1.034383e+00
-1.058715e+00,-1.035322e+00
-1.059395e+00,-1.036262e+00
-1.058747e+00,-1.034318e+00
-1.056252e+00,-1.033929e+00
-1.060076e+00,-1.036230e+00
-1.059849e+00,-1.036068e+00
-1.055507e+00,-1.034415e+00
-1.062149e+00,-1.037202e+00
-1.053563e+00,-1.033022e+00
-1.059978e+00,-1.035420e+00
-1.058229e+00,-1.034642e+00
-1.056123e+00,-1.033832e+00
-1.057743e+00,-1.033508e+00
-1.056738e+00,-1.034027e+00
-1.061145e+00,-1.036618e+00
-1.060043e+00,-1.035420e+00
-1.057872e+00,-1.036165e+00
-1.058099e+00,-1.035549e+00
-1.055669e+00,-1.035128e+00
-1.059687e+00,-1.035711e+00
-1.059233e+00,-1.036489e+00
-1.060691e+00,-1.037461e+00
-1.055799e+00,-1.034059e+00
-1.058034e+00,-1.034837e+00
-1.058099e+00,-1.034934e+00
-1.057354e+00,-1.034383e+00
-1.061469e+00,-1.037882e+00
-1.053077e+00,-1.033573e+00
-1.062959e+00,-1.038206e+00
-1.053239e+00,-1.034545e+00
-1.058326e+00,-1.035290e+00
-1.059071e+00,-1.034124e+00
-1.054017e+00,-1.032407e+00
-1.059849e+00,-1.034804e+00
-1.058488e+00,-1.034480e+00
-1.058391e+00,-1.035646e+00
-1.058618e+00,-1.035517e+00
-1.056641e+00,-1.035711e+00
-1.059071e+00,-1.035193e+00
-1.060529e+00,-1.035484e+00
-1.056447e+00,-1.034513e+00
-1.062927e+00,-1.038465e+00
-1.058326e+00,-1.036683e+00
-1.059492e+00,-1.036197e+00
-1.061274e+00,-1.036878e+00
-1.059752e+00,-1.036100e+00
-1.059557e+00,-1.036521e+00
-1.056188e+00,-1.034383e+00
-1.057970e+00,-1.035193e+00
-1.060043e+00,-1.035744e+00
-1.059914e+00,-1.037331e+00
-1.058650e+00,-1.036521e+00
-1.057419e+00,-1.036424e+00
-1.058877e+00,-1.035744e+00
-1.059492e+00,-1.036132e+00
-1.056868e+00,-1.034869e+00
-1.058358e+00,-1.035776e+00
-1.058844e+00,-1.034966e+00
-1.058294e+00,-1.035452e+00
-1.060756e+00,-1.036035e+00
-1.060788e+00,-1.035582e+00
-1.057840e+00,-1.035225e+00
-1.060108e+00,-1.037007e+00
-1.059460e+00,-1.037072e+00
-1.056544e+00,-1.036003e+00
-1.059460e+00,-1.035679e+00
-1.057775e+00,-1.034059e+00
-1.057646e+00,-1.035290e+00
-1.059168e+00,-1.036489e+00
-1.055086e+00,-1.034221e+00
-1.058034e+00,-1.033897e+00
-1.060302e+00,-1.036262e+00
-1.057743e+00,-1.035128e+00
-1.056447e+00,-1.034577e+00
-1.060400e+00,-1.036456e+00
-1.055864e+00,-1.034253e+00
-1.063380e+00,-1.037266e+00
-1.059752e+00,-1.036392e+00
-1.058650e+00,-1.036359e+00
-1.060400e+00,-1.037007e+00
-1.058488e+00,-1.036845e+00
-1.058682e+00,-1.036942e+00
-1.059330e+00,-1.037266e+00
-1.058974e+00,-1.036132e+00
-1.059687e+00,-1.036294e+00
-1.059330e+00,-1.037202e+00
-1.056155e+00,-1.035517e+00
-1.059849e+00,-1.037428e+00
-1.058974e+00,-1.036845e+00
-1.057970e+00,-1.036132e+00
-1.060400e+00,-1.036359e+00
-1.058780e+00,-1.036748e+00
-1.061987e+00,-1.038400e+00
-1.060594e+00,-1.037947e+00
-1.061048e+00,-1.037882e+00
-1.059330e+00,-1.037104e+00
-1.055831e+00,-1.034221e+00
-1.060756e+00,-1.036878e+00
-1.058358e+00,-1.036294e+00
-1.056738e+00,-1.035355e+00
-1.061922e+00,-1.037202e+00
-1.057775e+00,-1.035776e+00
-1.059071e+00,-1.036197e+00
-1.059006e+00,-1.037590e+00
-1.060108e+00,-1.037007e+00
-1.057548e+00,-1.035193e+00
-1.061793e+00,-1.036942e+00
-1.056058e+00,-1.033573e+00
-1.059654e+00,-1.036651e+00
-1.062376e+00,-1.038206e+00
-1.054179e+00,-1.034124e+00
-1.066750e+00,-1.039988e+00
-1.053984e+00,-1.033670e+00
-1.060529e+00,-1.037947e+00
-1.057872e+00,-1.036035e+00
-1.054762e+00,-1.034577e+00
-1.063413e+00,-1.037947e+00
-1.048833e+00,-1.031240e+00
-1.067430e+00,-1.040766e+00
-1.044329e+00,-1.029361e+00
-1.067430e+00,-1.042548e+00
-1.043487e+00,-1.029750e+00
-1.067430e+00,-1.040604e+00
-1.048217e+00,-1.030365e+00
-1.067430e+00,-1.039956e+00
-1.055280e+00,-1.035808e+00
-1.058294e+00,-1.036197e+00
-1.060043e+00,-1.036975e+00
-1.059654e+00,-1.036942e+00
-1.057710e+00,-1.035096e+00
-1.064449e+00,-1.037234e+00
-1.058618e+00,-1.036618e+00
-1.062214e+00,-1.037947e+00
-1.060108e+00,-1.038044e+00
-1.058164e+00,-1.036748e+00
-1.061695e+00,-1.038562e+00
-1.060950e+00,-1.037396e+00
-1.059590e+00,-1.036521e+00
-1.059136e+00,-1.035679e+00
-1.059168e+00,-1.035808e+00
-1.057613e+00,-1.035258e+00
-1.059525e+00,-1.035355e+00
-1.057257e+00,-1.034610e+00
-1.062311e+00,-1.038433e+00
-1.061404e+00,-1.039016e+00
-1.058002e+00,-1.036132e+00
-1.055896e+00,-1.034675e+00
-1.058682e+00,-1.036392e+00
-1.062991e+00,-1.038627e+00
-1.061469e+00,-1.038336e+00
-1.051555e+00,-1.032407e+00
-1.053142e+00,-1.030851e+00
-1.061177e+00,-1.034772e+00
-1.067430e+00,-1.041964e+00
-1.065421e+00,-1.040766e+00
-1.054924e+00,-1.036035e+00
-1.045301e+00,-1.028551e+00
-1.049935e+00,-1.027385e+00
-1.059784e+00,-1.033087e+00
-1.066264e+00,-1.038757e+00
-1.067430e+00,-1.042807e+00
-1.064320e+00,-1.041057e+00
-1.063931e+00,-1.040830e+00
-1.064320e+00,-1.041284e+00
-1.064514e+00,-1.041705e+00
-1.065454e+00,-1.043034e+00
-1.061533e+00,-1.039696e+00
-1.058261e+00,-1.037785e+00
-1.063963e+00,-1.040150e+00
-1.065097e+00,-1.041414e+00
-1.067106e+00,-1.043811e+00
-1.066944e+00,-1.042126e+00
-1.062570e+00,-1.041122e+00
-1.065681e+00,-1.041640e+00
-1.061760e+00,-1.037720e+00
-1.063056e+00,-1.038238e+00
-1.057257e+00,-1.034869e+00
-1.053466e+00,-1.032439e+00
-1.051360e+00,-1.031078e+00
-1.050259e+00,-1.029231e+00
-1.057451e+00,-1.034189e+00
-1.067236e+00,-1.039761e+00
-1.067430e+00,-1.044848e+00
-1.063866e+00,-1.039956e+00
-1.052300e+00,-1.033087e+00
-1.045010e+00,-1.027125e+00
-1.051522e+00,-1.029620e+00
-1.067430e+00,-1.042094e+00
-1.067430e+00,-1.049708e+00
-1.059849e+00,-1.038498e+00
-1.032504e+00,-1.020905e+00
-1.034869e+00,-1.017859e+00
-1.064806e+00,-1.035193e+00
-1.067430e+00,-1.046565e+00
-1.058034e+00,-1.038109e+00
-1.039761e+00,-1.025927e+00
-1.057970e+00,-1.034998e+00
-1.067430e+00,-1.049837e+00
-1.067430e+00,-1.045496e+00
-1.042742e+00,-1.029134e+00
-1.049643e+00,-1.031661e+00
-1.067430e+00,-1.042774e+00
-1.067430e+00,-1.045334e+00
-1.064093e+00,-1.042839e+00
-1.055248e+00,-1.034513e+00
-1.045820e+00,-1.027611e+00
-1.064644e+00,-1.038724e+00
-1.067430e+00,-1.049222e+00
-1.049449e+00,-1.034837e+00
-1.058294e+00,-1.037202e+00
-1.057484e+00,-1.035873e+00
-1.057192e+00,-1.035160e+00
-1.067430e+00,-1.043617e+00
-1.056058e+00,-1.037299e+00
-1.063639e+00,-1.039988e+00
-1.049773e+00,-1.033087e+00
-1.067430e+00,-1.045528e+00
-1.046047e+00,-1.032018e+00
-1.067430e+00,-1.044815e+00
-1.047764e+00,-1.030689e+00
-1.064935e+00,-1.039567e+00
-1.057160e+00,-1.034707e+00
-1.056382e+00,-1.034804e+00
-1.061825e+00,-1.036975e+00
-1.056058e+00,-1.034642e+00
-1.065907e+00,-1.040247e+00
-1.052721e+00,-1.032018e+00
-1.067430e+00,-1.043293e+00
-1.048768e+00,-1.031694e+00
-1.067430e+00,-1.041932e+00
-1.054827e+00,-1.034577e+00
-1.062991e+00,-1.038919e+00
-1.059946e+00,-1.038368e+00
-1.060173e+00,-1.036813e+00
-1.059492e+00,-1.036100e+00
-1.063024e+00,-1.038951e+00
-1.059881e+00,-1.037590e+00
-1.052980e+00,-1.032569e+00
-1.058812e+00,-1.032957e+00
-1.065907e+00,-1.039729e+00
-1.050291e+00,-1.031791e+00
-1.059719e+00,-1.034739e+00
-1.066134e+00,-1.040668e+00
-1.056026e+00,-1.036683e+00
-1.057775e+00,-1.035841e+00
-1.060497e+00,-1.036942e+00
-1.059622e+00,-1.036392e+00
-1.062797e+00,-1.038303e+00
-1.065778e+00,-1.041446e+00
-1.059395e+00,-1.038303e+00
-1.050680e+00,-1.030884e+00
-1.054308e+00,-1.031791e+00
-1.063089e+00,-1.035938e+00
-1.067430e+00,-1.041802e+00
-1.061015e+00,-1.039696e+00
-1.051036e+00,-1.032893e+00
-1.052980e+00,-1.032374e+00
-1.059330e+00,-1.034577e+00
-1.065907e+00,-1.038562e+00
-1.067430e+00,-1.042645e+00
-1.061436e+00,-1.040247e+00
-1.057484e+00,-1.036554e+00
-1.055961e+00,-1.034707e+00
-1.057840e+00,-1.035387e+00
-1.061955e+00,-1.038141e+00
-1.064644e+00,-1.039534e+00
-1.066944e+00,-1.041738e+00
-1.060886e+00,-1.039794e+00
-1.061339e+00,-1.040118e+00
-1.064547e+00,-1.041446e+00
-1.061695e+00,-1.040215e+00
-1.061145e+00,-1.039340e+00
-1.066361e+00,-1.042094e+00
-1.067430e+00,-1.045561e+00
-1.067430e+00,-1.049092e+00
-1.067430e+00,-1.048768e+00
-1.067430e+00,-1.050518e+00
-1.067430e+00,-1.046533e+00
-1.065940e+00,-1.044297e+00
-1.063251e+00,-1.041964e+00
-1.055248e+00,-1.035582e+00
-1.062927e+00,-1.038984e+00
-1.065810e+00,-1.041478e+00
-1.065259e+00,-1.040830e+00
-1.060853e+00,-1.038595e+00
-1.049999e+00,-1.029620e+00
-1.047893e+00,-1.027028e+00
-1.062441e+00,-1.036262e+00
-1.067430e+00,-1.046176e+00
-1.067430e+00,-1.045204e+00
-1.050259e+00,-1.032277e+00
-1.051976e+00,-1.031402e+00
-1.066199e+00,-1.040150e+00
-1.067430e+00,-1.043973e+00
-1.058294e+00,-1.037299e+00
-1.052688e+00,-1.032763e+00
-1.066685e+00,-1.040053e+00
-1.062765e+00,-1.039696e+00
-1.060108e+00,-1.038951e+00
-1.061274e+00,-1.038044e+00
-1.054308e+00,-1.034772e+00
-1.065065e+00,-1.040863e+00
-1.066167e+00,-1.041900e+00
-1.050842e+00,-1.033994e+00
-1.067139e+00,-1.041705e+00
-1.064935e+00,-1.040766e+00
-1.050194e+00,-1.031759e+00
-1.067430e+00,-1.042418e+00
-1.055540e+00,-1.034221e+00
-1.056900e+00,-1.034772e+00
-1.067430e+00,-1.041835e+00
-1.050032e+00,-1.032050e+00
-1.067430e+00,-1.042548e+00
-1.054114e+00,-1.034415e+00
-1.060043e+00,-1.038336e+00
-1.060724e+00,-1.038044e+00
-1.053434e+00,-1.033994e+00
-1.065519e+00,-1.039178e+00
-1.049643e+00,-1.031888e+00
-1.067430e+00,-1.041284e+00
-1.050453e+00,-1.032212e+00
-1.067430e+00,-1.040766e+00
-1.054179e+00,-1.033411e+00
-1.067430e+00,-1.045885e+00
-1.048801e+00,-1.032374e+00
-1.067430e+00,-1.045917e+00
-1.041252e+00,-1.028097e+00
-1.067430e+00,-1.044038e+00
-1.046338e+00,-1.030527e+00
-1.067430e+00,-1.038724e+00
-1.063251e+00,-1.039858e+00
-1.051976e+00,-1.030884e+00
-1.067430e+00,-1.046695e+00
-1.042548e+00,-1.029361e+00
-1.065324e+00,-1.037202e+00
-1.067430e+00,-1.046468e+00
-1.035290e+00,-1.025538e+00
-1.067430e+00,-1.044329e+00
-1.061177e+00,-1.041964e+00
-1.039761e+00,-1.025992e+00
-1.067430e+00,-1.040636e+00
-1.062214e+00,-1.040312e+00
-1.050226e+00,-1.031888e+00
-1.061177e+00,-1.035873e+00
-1.059039e+00,-1.034675e+00
-1.066879e+00,-1.040409e+00
-1.062473e+00,-1.040701e+00
-1.051781e+00,-1.033281e+00
-1.063445e+00,-1.037299e+00
-1.062538e+00,-1.039891e+00
-1.051490e+00,-1.032471e+00
-1.060140e+00,-1.034772e+00
-1.067430e+00,-1.045561e+00
-1.066685e+00,-1.044362e+00
-1.051328e+00,-1.035582e+00
-1.047310e+00,-1.029134e+00
-1.047893e+00,-1.026542e+00
-1.059233e+00,-1.031953e+00
-1.066944e+00,-1.038271e+00
-1.067430e+00,-1.045690e+00
-1.067430e+00,-1.053174e+00
-1.067430e+00,-1.052915e+00
-1.067430e+00,-1.050907e+00
-1.061436e+00,-1.045042e+00
-1.055831e+00,-1.039923e+00
-1.053142e+00,-1.034804e+00
-1.053693e+00,-1.033508e+00
-1.052138e+00,-1.029361e+00
-1.053045e+00,-1.030981e+00
-1.055799e+00,-1.031985e+00
-1.059039e+00,-1.034675e+00
-1.054179e+00,-1.032471e+00
-1.059363e+00,-1.034675e+00
-1.062181e+00,-1.036456e+00
-1.059104e+00,-1.036975e+00
-1.057095e+00,-1.035355e+00
-1.052008e+00,-1.031046e+00
-1.054924e+00,-1.031013e+00
-1.053304e+00,-1.031726e+00
-1.061760e+00,-1.037752e+00
-1.066977e+00,-1.042774e+00
-1.067430e+00,-1.047051e+00
-1.067430e+00,-1.045172e+00
-1.058520e+00,-1.038660e+00
-1.044945e+00,-1.027676e+00
-1.048865e+00,-1.029102e+00
-1.063672e+00,-1.038336e+00
-1.067430e+00,-1.047699e+00
-1.067430e+00,-1.045075e+00
-1.051425e+00,-1.032763e+00
-1.044621e+00,-1.027158e+00
-1.065583e+00,-1.039016e+00
-1.067430e+00,-1.048217e+00
-1.063445e+00,-1.040798e+00
-1.044329e+00,-1.029750e+00
-1.060011e+00,-1.037785e+00
-1.067430e+00,-1.045528e+00
-1.054017e+00,-1.035160e+00
-1.053693e+00,-1.033346e+00
-1.067430e+00,-1.041705e+00
-1.062505e+00,-1.038109e+00
-1.058942e+00,-1.037558e+00
-1.066815e+00,-1.040280e+00
-1.054438e+00,-1.034480e+00
-1.067430e+00,-1.041770e+00
-1.066134e+00,-1.040215e+00
-1.046468e+00,-1.029523e+00
-1.067430e+00,-1.041738e+00
-1.059168e+00,-1.036878e+00
-1.058974e+00,-1.036489e+00
-1.067430e+00,-1.041381e+00
-1.053984e+00,-1.034998e+00
-1.067430e+00,-1.044686e+00
-1.046533e+00,-1.031467e+00
-1.067430e+00,-1.045787e+00
-1.046662e+00,-1.030689e+00
-1.067430e+00,-1.047764e+00
-1.046403e+00,-1.031564e+00
-1.067430e+00,-1.047148e+00
-1.035225e+00,-1.024307e+00
-1.067430e+00,-1.048639e+00
-1.028421e+00,-1.021099e+00
-1.067430e+00,-1.052527e+00
-1.027061e+00,-1.022849e+00
-1.067430e+00,-1.047602e+00
-1.041414e+00,-1.033508e+00
-1.064352e+00,-1.034772e+00
-1.067430e+00,-1.049967e+00
-1.029296e+00,-1.019771e+00
-1.067430e+00,-1.058812e+00
-1.024242e+00,-1.024663e+00
-1.067430e+00,-1.038724e+00
-1.067430e+00,-1.046954e+00
-1.032083e+00,-1.022816e+00
-1.067430e+00,-1.047019e+00
-1.055442e+00,-1.038595e+00
-1.050874e+00,-1.032180e+00
-1.067430e+00,-1.042645e+00
-1.054924e+00,-1.038012e+00
-1.057484e+00,-1.036618e+00
-1.067203e+00,-1.041284e+00
-1.061404e+00,-1.039210e+00
-1.055118e+00,-1.034966e+00
-1.066912e+00,-1.040928e+00
-1.060335e+00,-1.038368e+00
-1.057548e+00,-1.037461e+00
-1.062603e+00,-1.039405e+00
-1.060205e+00,-1.037817e+00
-1.064741e+00,-1.040701e+00
-1.065195e+00,-1.042224e+00
-1.057548e+00,-1.037752e+00
-1.052397e+00,-1.031985e+00
-1.056350e+00,-1.031921e+00
-1.063056e+00,-1.035355e+00
-1.067430e+00,-1.041187e+00
-1.067430e+00,-1.047731e+00
-1.067430e+00,-1.047764e+00
-1.060432e+00,-1.042418e+00
-1.052591e+00,-1.035614e+00
-1.044362e+00,-1.027417e+00
-1.046014e+00,-1.024080e+00
-1.048477e+00,-1.023432e+00
-1.049611e+00,-1.024339e+00
-1.058812e+00,-1.029393e+00
-1.062246e+00,-1.032893e+00
-1.067430e+00,-1.038336e+00
-1.067430e+00,-1.043066e+00
-1.067430e+00,-1.046241e+00
-1.067430e+00,-1.048930e+00
-1.067430e+00,-1.049384e+00
-1.067430e+00,-1.048509e+00
-1.067430e+00,-1.047245e+00
-1.067430e+00,-1.044005e+00
-1.065875e+00,-1.041349e+00
-1.061404e+00,-1.039470e+00
-1.057581e+00,-1.035387e+00
-1.053110e+00,-1.031467e+00
-1.054794e+00,-1.031175e+00
-1.056447e+00,-1.032925e+00
-1.054568e+00,-1.031305e+00
-1.055280e+00,-1.032795e+00
-1.055216e+00,-1.033929e+00
-1.060464e+00,-1.035517e+00
-1.060853e+00,-1.036618e+00
-1.063737e+00,-1.040377e+00
-1.064417e+00,-1.040442e+00
-1.063380e+00,-1.040215e+00
-1.056090e+00,-1.035873e+00
-1.056058e+00,-1.034059e+00
-1.059395e+00,-1.036035e+00
-1.065195e+00,-1.040506e+00
-1.063996e+00,-1.040506e+00
-1.056090e+00,-1.034480e+00
-1.055410e+00,-1.033865e+00
-1.063283e+00,-1.039081e+00
-1.064709e+00,-1.040830e+00
-1.060400e+00,-1.038724e+00
-1.059881e+00,-1.037072e+00
-1.062408e+00,-1.039178e+00
-1.059978e+00,-1.037331e+00
-1.058358e+00,-1.036165e+00
-1.066491e+00,-1.039696e+00
-1.057872e+00,-1.036780e+00
-1.060238e+00,-1.038595e+00
-1.063834e+00,-1.038141e+00
-1.056868e+00,-1.034804e+00
-1.066847e+00,-1.041025e+00
-1.057127e+00,-1.035744e+00
-1.055604e+00,-1.034707e+00
-1.065097e+00,-1.039243e+00
-1.050712e+00,-1.033735e+00
-1.067430e+00,-1.043811e+00
-1.053110e+00,-1.033605e+00
-1.065454e+00,-1.041090e+00
-1.060594e+00,-1.037688e+00
-1.056090e+00,-1.036392e+00
-1.065097e+00,-1.037785e+00
-1.060335e+00,-1.037914e+00
-1.064449e+00,-1.039696e+00
-1.059460e+00,-1.037785e+00
-1.062019e+00,-1.037785e+00
-1.061955e+00,-1.040539e+00
-1.060626e+00,-1.038498e+00
-1.063737e+00,-1.040766e+00
-1.055442e+00,-1.035517e+00
-1.067430e+00,-1.042710e+00
-1.059039e+00,-1.037882e+00
-1.062279e+00,-1.038984e+00
-1.061274e+00,-1.037331e+00
-1.058520e+00,-1.035906e+00
-1.060886e+00,-1.036683e+00
-1.061145e+00,-1.038303e+00
-1.062894e+00,-1.040182e+00
-1.064190e+00,-1.041414e+00
-1.062635e+00,-1.040312e+00
-1.061145e+00,-1.038465e+00
-1.061663e+00,-1.037688e+00
-1.060108e+00,-1.037752e+00
-1.060724e+00,-1.038400e+00
-1.063283e+00,-1.039599e+00
-1.057905e+00,-1.035517e+00
-1.060562e+00,-1.035938e+00
-1.065065e+00,-1.039891e+00
-1.057484e+00,-1.036003e+00
-1.059752e+00,-1.035938e+00
-1.064482e+00,-1.039308e+00
-1.067430e+00,-1.043293e+00
-1.058974e+00,-1.038919e+00
-1.054794e+00,-1.033832e+00
-1.053628e+00,-1.031370e+00
-1.065097e+00,-1.037428e+00
-1.067430e+00,-1.046111e+00
-1.067430e+00,-1.048347e+00
-1.062117e+00,-1.043779e+00
-1.050777e+00,-1.034383e+00
-1.052267e+00,-1.031499e+00
-1.050388e+00,-1.028292e+00
-1.059460e+00,-1.032245e+00
-1.067430e+00,-1.040053e+00
-1.067430e+00,-1.046306e+00
-1.067430e+00,-1.051425e+00
-1.067430e+00,-1.050550e+00
-1.067430e+00,-1.053045e+00
-1.066005e+00,-1.048055e+00
-1.060464e+00,-1.043617e+00
-1.056803e+00,-1.039405e+00
-1.056382e+00,-1.036651e+00
-1.062084e+00,-1.039761e+00
-1.061015e+00,-1.039048e+00
-1.065713e+00,-1.043714e+00
-1.067430e+00,-1.045949e+00
-1.066523e+00,-1.047731e+00
-1.067430e+00,-1.050874e+00
-1.067430e+00,-1.050194e+00
-1.067430e+00,-1.052365e+00
-1.067430e+00,-1.050874e+00
-1.067430e+00,-1.046500e+00
-1.064320e+00,-1.042126e+00
-1.057160e+00,-1.035258e+00
-1.057224e+00,-1.035160e+00
-1.059168e+00,-1.036651e+00
-1.067430e+00,-1.043325e+00
-1.067430e+00,-1.049351e+00
-1.067430e+00,-1.047440e+00
-1.054535e+00,-1.036003e+00
-1.036618e+00,-1.021034e+00
-1.043487e+00,-1.023626e+00
-1.067430e+00,-1.039113e+00
-1.067430e+00,-1.053239e+00
-1.067430e+00,-1.045949e+00
-1.038336e+00,-1.024177e+00
-1.040539e+00,-1.023562e+00
-1.067430e+00,-1.043682e+00
-1.067430e+00,-1.046079e+00
-1.041057e+00,-1.025862e+00
-1.047083e+00,-1.028454e+00
-1.067430e+00,-1.054017e+00
-1.067430e+00,-1.045885e+00
-1.030787e+00,-1.021520e+00
-1.061242e+00,-1.035873e+00
-1.067430e+00,-1.047699e+00
-1.054956e+00,-1.036942e+00
-1.067430e+00,-1.042645e+00
-1.047375e+00,-1.029102e+00
-1.042126e+00,-1.027028e+00
-1.067430e+00,-1.058456e+00
-1.051522e+00,-1.034415e+00
-1.051879e+00,-1.033119e+00
-1.067430e+00,-1.040474e+00
-1.048347e+00,-1.033703e+00
-1.067430e+00,-1.054989e+00
-1.026834e+00,-1.021618e+00
-1.067430e+00,-1.057257e+00
-1.029944e+00,-1.021715e+00
-1.067430e+00,-1.052041e+00
-1.052462e+00,-1.030722e+00
-1.051879e+00,-1.036359e+00
-1.067430e+00,-1.041316e+00
-1.050097e+00,-1.037299e+00
-1.067430e+00,-1.039016e+00
-1.058002e+00,-1.040668e+00
-1.057095e+00,-1.032245e+00
-1.067430e+00,-1.051328e+00
-1.030301e+00,-1.022881e+00
-1.067430e+00,-1.056609e+00
-1.014555e+00,-1.017179e+00
-1.067430e+00,-1.047764e+00
-1.048541e+00,-1.038465e+00
-1.047375e+00,-1.024598e+00
-1.067430e+00,-1.053920e+00
-1.029167e+00,-1.024339e+00
-1.067430e+00,-1.034934e+00
-1.067430e+00,-1.060335e+00
-1.005612e+00,-1.011088e+00
-1.067430e+00,-1.049416e+00
-1.067430e+00,-1.053822e+00
-1.000623e+00,-1.003182e+00
-1.067430e+00,-1.063089e+00
-1.037752e+00,-1.036683e+00
-1.045431e+00,-1.023821e+00
-1.067430e+00,-1.044362e+00
-1.052721e+00,-1.034998e+00
-1.067430e+00,-1.046533e+00
-1.050583e+00,-1.037428e+00
-1.050680e+00,-1.028778e+00
-1.067430e+00,-1.049513e+00
-1.055280e+00,-1.039534e+00
-1.063737e+00,-1.041414e+00
-1.052365e+00,-1.035290e+00
-1.060173e+00,-1.034901e+00
-1.067430e+00,-1.048898e+00
-1.047634e+00,-1.034577e+00
-1.060756e+00,-1.034480e+00
-1.067430e+00,-1.047181e+00
-1.043196e+00,-1.031597e+00
-1.063413e+00,-1.035258e+00
-1.067430e+00,-1.047472e+00
-1.046047e+00,-1.033346e+00
-1.052915e+00,-1.030495e+00
-1.067430e+00,-1.041349e+00
-1.065681e+00,-1.041997e+00
-1.060205e+00,-1.041154e+00
-1.053272e+00,-1.033832e+00
-1.062829e+00,-1.038368e+00
-1.066782e+00,-1.040182e+00
-1.063704e+00,-1.040020e+00
-1.062894e+00,-1.040636e+00
-9.800817e-01,-9.903199e-01
-1.067430e+00,-1.049513e+00
-1.067430e+00,-1.067430e+00
-1.067430e+00,-1.056738e+00
-1.067430e+00,-1.051522e+00
-1.067430e+00,-1.057840e+00
-1.065810e+00,-1.049513e+00
-1.056641e+00,-1.038498e+00
-1.016142e+00,-1.011315e+00
-9.978689e-01,-9.904819e-01
-1.024987e+00,-1.000040e+00
-1.067430e+00,-1.030074e+00
-1.067430e+00,-1.067430e+00
