Sound Lvl ch.0 (V),Sound Lvl ch.1 (V)
-8.852815e-01,-8.694383e-01
-9.087710e-01,-8.817824e-01
-8.884890e-01,-8.717062e-01
-8.914374e-01,-8.716414e-01
-9.108445e-01,-8.828192e-01
-8.864155e-01,-8.719006e-01
-8.905950e-01,-8.705398e-01
-9.149916e-01,-8.837263e-01
-8.919558e-01,-8.753349e-01
-8.811992e-01,-8.658095e-01
-9.166440e-01,-8.840827e-01
-9.067298e-01,-8.842771e-01
-8.679155e-01,-8.601073e-01
-8.966212e-01,-8.696003e-01
-9.303489e-01,-8.937701e-01
-8.950985e-01,-8.810372e-01
-8.632176e-01,-8.574181e-01
-9.005416e-01,-8.713174e-01
-9.407166e-01,-8.994076e-01
-9.038463e-01,-8.878734e-01
-8.589409e-01,-8.567054e-01
-8.825276e-01,-8.592649e-01
-9.256510e-01,-8.860915e-01
-9.134689e-01,-8.875495e-01
-8.885538e-01,-8.751729e-01
-8.975608e-01,-8.765985e-01
-9.177456e-01,-8.885214e-01
-8.967508e-01,-8.802920e-01
-8.758533e-01,-8.651616e-01
-8.760153e-01,-8.601073e-01
-8.982088e-01,-8.704102e-01
-9.015459e-01,-8.749785e-01
-8.978200e-01,-8.760801e-01
-9.116545e-01,-8.834023e-01
-9.301545e-01,-8.960705e-01
-9.310941e-01,-9.030039e-01
-9.233830e-01,-9.022587e-01
-9.294093e-01,-9.051099e-01
-9.361483e-01,-9.105205e-01
-9.357596e-01,-9.121405e-01
-9.366019e-01,-9.135661e-01
-9.382219e-01,-9.131773e-01
-9.464837e-01,-9.193331e-01
-9.520888e-01,-9.254890e-01
-9.586334e-01,-9.311913e-01
-9.580826e-01,-9.316772e-01
-9.548427e-01,-9.298953e-01
-9.458681e-01,-9.245170e-01
-9.258130e-01,-9.075074e-01
-8.998612e-01,-8.878734e-01
-8.850223e-01,-8.741686e-01
-8.769225e-01,-8.638332e-01
-8.927657e-01,-8.695355e-01
-9.180048e-01,-8.867071e-01
-9.424986e-01,-9.059198e-01
-9.344636e-01,-9.074102e-01
-8.935433e-01,-8.818472e-01
-8.591677e-01,-8.540162e-01
-8.659715e-01,-8.501931e-01
-9.137929e-01,-8.779269e-01
-9.473585e-01,-9.062114e-01
-9.140844e-01,-8.939645e-01
-8.539838e-01,-8.545994e-01
-8.559602e-01,-8.452036e-01
-9.185879e-01,-8.806808e-01
-9.432114e-01,-9.035871e-01
-8.888130e-01,-8.774409e-01
-8.633472e-01,-8.556038e-01
-9.095486e-01,-8.772465e-01
-9.214391e-01,-8.903358e-01
-8.996992e-01,-8.810372e-01
-9.106501e-01,-8.844391e-01
-8.968480e-01,-8.764041e-01
-8.626668e-01,-8.545670e-01
-8.928305e-01,-8.667167e-01
-9.098401e-01,-8.812640e-01
-9.280161e-01,-8.967508e-01
-9.332648e-01,-9.041703e-01
-8.689523e-01,-8.672999e-01
-8.951633e-01,-8.750757e-01
-9.055310e-01,-8.807780e-01
-8.760477e-01,-8.651292e-01
-9.206615e-01,-8.868043e-01
-8.863507e-01,-8.717386e-01
-9.055958e-01,-8.800328e-01
-9.112333e-01,-8.853787e-01
-9.066002e-01,-8.847631e-01
-8.938025e-01,-8.768577e-01
-9.076046e-01,-8.821388e-01
-8.838235e-01,-8.684663e-01
-9.149916e-01,-8.837911e-01
-8.886834e-01,-8.722246e-01
-9.211799e-01,-8.900442e-01
-8.828192e-01,-8.700862e-01
-9.168060e-01,-8.882298e-01
-8.849575e-01,-8.727430e-01
-9.186203e-01,-8.874199e-01
-8.900766e-01,-8.746221e-01
-9.134041e-01,-8.847631e-01
-8.976580e-01,-8.791580e-01
-9.044943e-01,-8.808428e-01
-8.975932e-01,-8.786073e-01
-9.033603e-01,-8.791904e-01
-8.949689e-01,-8.749137e-01
-9.149916e-01,-8.864155e-01
-9.029391e-01,-8.830460e-01
-8.912754e-01,-8.737150e-01
-9.155424e-01,-8.856379e-01
-9.002176e-01,-8.811344e-01
-8.914050e-01,-8.742982e-01
-9.176484e-01,-8.877114e-01
-9.032955e-01,-8.840179e-01
-8.882622e-01,-8.714794e-01
-9.104557e-01,-8.824952e-01
-9.127237e-01,-8.862211e-01
-8.961353e-01,-8.790932e-01
-8.965564e-01,-8.763393e-01
-9.022263e-01,-8.789312e-01
-9.087386e-01,-8.836615e-01
-9.051747e-01,-8.839531e-01
-9.054014e-01,-8.831756e-01
-8.973988e-01,-8.781861e-01
-8.949689e-01,-8.742334e-01
-8.936405e-01,-8.735206e-01
-9.035547e-01,-8.779917e-01
-9.142140e-01,-8.866423e-01
-9.158664e-01,-8.917614e-01
-9.091598e-01,-8.899146e-01
-8.986300e-01,-8.818796e-01
-8.900766e-01,-8.730994e-01
-8.814584e-01,-8.651292e-01
-8.838883e-01,-8.633796e-01
-8.964268e-01,-8.687579e-01
-9.081230e-01,-8.780889e-01
-9.244198e-01,-8.908542e-01
-9.351116e-01,-9.026151e-01
-9.347552e-01,-9.072482e-01
-9.330704e-01,-9.087386e-01
-9.284049e-01,-9.057578e-01
-9.194951e-01,-9.000556e-01
-9.114601e-01,-8.943857e-01
-9.080582e-01,-8.884242e-01
-9.065030e-01,-8.852491e-01
-9.101965e-01,-8.869663e-01
-9.110713e-01,-8.869987e-01
-9.092894e-01,-8.861239e-01
-9.098401e-01,-8.864155e-01
-8.957141e-01,-8.783157e-01
-8.915994e-01,-8.726458e-01
-8.938673e-01,-8.735206e-01
-8.951309e-01,-8.742982e-01
-9.075722e-01,-8.830784e-01
-9.211475e-01,-8.919234e-01
-9.198515e-01,-8.932193e-01
-8.985976e-01,-8.817824e-01
-8.849251e-01,-8.699567e-01
-8.846011e-01,-8.667815e-01
-9.128533e-01,-8.834347e-01
-9.384163e-01,-9.037491e-01
-9.269794e-01,-9.014487e-01
-8.701186e-01,-8.668139e-01
-8.513595e-01,-8.473744e-01
-9.189443e-01,-8.811668e-01
-9.764206e-01,-9.265906e-01
-9.093218e-01,-8.967508e-01
-8.199646e-01,-8.373306e-01
-8.871607e-01,-8.615652e-01
-1.002048e+00,-9.367639e-01
-9.158016e-01,-9.023559e-01
-7.925224e-01,-8.215198e-01
-9.362131e-01,-8.878734e-01
-1.001400e+00,-9.401983e-01
-8.251161e-01,-8.489619e-01
-8.700862e-01,-8.561546e-01
-9.962490e-01,-9.298305e-01
-8.598805e-01,-8.661011e-01
-8.820416e-01,-8.672999e-01
-9.566571e-01,-9.092570e-01
-8.730994e-01,-8.710258e-01
-9.253918e-01,-8.939645e-01
-8.755293e-01,-8.662307e-01
-9.259426e-01,-8.917938e-01
-9.044943e-01,-8.828840e-01
-8.931869e-01,-8.773761e-01
-9.346580e-01,-8.978524e-01
-8.493183e-01,-8.547290e-01
-9.676728e-01,-9.114601e-01
-8.272220e-01,-8.432597e-01
-9.958602e-01,-9.262342e-01
-8.250837e-01,-8.456572e-01
-1.011865e+00,-9.367963e-01
-8.023718e-01,-8.355162e-01
-1.030236e+00,-9.458357e-01
-7.887965e-01,-8.311423e-01
-1.035031e+00,-9.453497e-01
-8.196730e-01,-8.526230e-01
-9.972534e-01,-9.259426e-01
-9.011247e-01,-8.984032e-01
-8.667491e-01,-8.578393e-01
-1.026218e+00,-9.536763e-01
-7.266223e-01,-7.913560e-01
-1.059654e+00,-9.501448e-01
-8.231397e-01,-8.569321e-01
-8.835643e-01,-8.571589e-01
-1.042969e+00,-9.618734e-01
-7.729857e-01,-8.270276e-01
-9.350144e-01,-8.818796e-01
-9.996833e-01,-9.438594e-01
-7.987755e-01,-8.369742e-01
-9.101317e-01,-8.691467e-01
-9.758698e-01,-9.236422e-01
-8.830136e-01,-8.837587e-01
-8.356458e-01,-8.408621e-01
-9.510844e-01,-8.953253e-01
-9.779434e-01,-9.334592e-01
-8.564462e-01,-8.703778e-01
-8.367474e-01,-8.357106e-01
-9.371203e-01,-8.846983e-01
-9.846176e-01,-9.317420e-01
-9.036843e-01,-9.000880e-01
-8.214550e-01,-8.392097e-01
-8.716738e-01,-8.466292e-01
-9.424986e-01,-8.904978e-01
-9.747683e-01,-9.269794e-01
-9.361159e-01,-9.173892e-01
-8.813936e-01,-8.827868e-01
-8.649024e-01,-8.597833e-01
-8.665223e-01,-8.505495e-01
-8.665547e-01,-8.457544e-01
-9.012219e-01,-8.655828e-01
-9.290853e-01,-8.890722e-01
-9.570783e-01,-9.151536e-01
-9.576939e-01,-9.252298e-01
-9.413322e-01,-9.200783e-01
-9.415590e-01,-9.200135e-01
-9.389995e-01,-9.187499e-01
-9.308025e-01,-9.146676e-01
-9.197219e-01,-9.042351e-01
-9.096133e-01,-8.968156e-01
-9.084146e-01,-8.912430e-01
-9.117193e-01,-8.924417e-01
-9.174540e-01,-8.954873e-01
-9.234154e-01,-9.004444e-01
-9.359540e-01,-9.079934e-01
-9.467753e-01,-9.173892e-01
-9.531580e-01,-9.241606e-01
-9.533200e-01,-9.272385e-01
-9.466457e-01,-9.244522e-01
-9.327788e-01,-9.136957e-01
-9.080258e-01,-8.934785e-01
-8.778297e-01,-8.691143e-01
-8.685959e-01,-8.573209e-01
-8.758533e-01,-8.576449e-01
-9.088034e-01,-8.777001e-01
-9.445074e-01,-9.060818e-01
-9.517972e-01,-9.165144e-01
-9.111037e-01,-8.946449e-01
-8.471800e-01,-8.508735e-01
-8.456248e-01,-8.378814e-01
-9.116869e-01,-8.752053e-01
-9.717875e-01,-9.213419e-01
-9.335240e-01,-9.087386e-01
-8.578717e-01,-8.614680e-01
-8.678507e-01,-8.550854e-01
-9.468077e-01,-9.001204e-01
-9.632665e-01,-9.208559e-01
-8.664899e-01,-8.703454e-01
-8.618892e-01,-8.551826e-01
-9.505336e-01,-9.031335e-01
-9.254566e-01,-8.996344e-01
-8.628612e-01,-8.627964e-01
-9.255214e-01,-8.910486e-01
-9.334916e-01,-9.015459e-01
-8.702158e-01,-8.667491e-01
-9.224111e-01,-8.907894e-01
-9.202079e-01,-8.923769e-01
-8.787369e-01,-8.711230e-01
-9.342692e-01,-8.983384e-01
-8.869663e-01,-8.751081e-01
-9.128533e-01,-8.865127e-01
-9.219251e-01,-8.920529e-01
-8.790284e-01,-8.713174e-01
-9.482657e-01,-9.049155e-01
-8.686607e-01,-8.672675e-01
-9.393883e-01,-9.004768e-01
-8.750433e-01,-8.700862e-01
-9.316124e-01,-8.979820e-01
-8.887806e-01,-8.737474e-01
-9.251650e-01,-8.944829e-01
-8.882298e-01,-8.744925e-01
-9.269794e-01,-8.963621e-01
-8.822036e-01,-8.711554e-01
-9.401659e-01,-9.026151e-01
-8.633472e-01,-8.610469e-01
-9.619706e-01,-9.124321e-01
-8.418665e-01,-8.511003e-01
-9.729215e-01,-9.147972e-01
-8.487351e-01,-8.596537e-01
-9.429198e-01,-8.973016e-01
-9.181020e-01,-8.984680e-01
-8.631528e-01,-8.599129e-01
-9.775546e-01,-9.219575e-01
-8.514567e-01,-8.631528e-01
-9.177456e-01,-8.823656e-01
-9.567219e-01,-9.165144e-01
-8.373954e-01,-8.523315e-01
-9.309321e-01,-8.868691e-01
-9.581798e-01,-9.192359e-01
-8.373306e-01,-8.545670e-01
-9.088358e-01,-8.741362e-01
-9.967674e-01,-9.377359e-01
-8.642220e-01,-8.765013e-01
-8.423849e-01,-8.400521e-01
-9.898987e-01,-9.198191e-01
-9.579531e-01,-9.282753e-01
-8.360346e-01,-8.595241e-01
-8.354514e-01,-8.305267e-01
-9.927175e-01,-9.179400e-01
-9.979985e-01,-9.515056e-01
-8.656799e-01,-8.859943e-01
-7.861074e-01,-8.128691e-01
-8.926685e-01,-8.485407e-01
-1.012643e+00,-9.340100e-01
-9.967998e-01,-9.559767e-01
-9.110713e-01,-9.154776e-01
-8.200294e-01,-8.460784e-01
-8.135495e-01,-8.142623e-01
-8.719978e-01,-8.363910e-01
-9.601562e-01,-8.973664e-01
-9.696492e-01,-9.255214e-01
-9.596054e-01,-9.300249e-01
-9.558147e-01,-9.307701e-01
-9.561387e-01,-9.336212e-01
-9.679644e-01,-9.410730e-01
-9.612902e-01,-9.413322e-01
-9.132097e-01,-9.145056e-01
-8.423849e-01,-8.620512e-01
-8.074261e-01,-8.224269e-01
-7.923604e-01,-7.979007e-01
-7.940776e-01,-7.879865e-01
-8.038946e-01,-7.899953e-01
-8.080741e-01,-7.917124e-01
-8.174050e-01,-7.985487e-01
-8.352894e-01,-8.117352e-01
-8.557982e-01,-8.298788e-01
-8.805188e-01,-8.516511e-01
-9.135337e-01,-8.800004e-01
-9.459329e-01,-9.107149e-01
-9.728243e-01,-9.359216e-01
-9.916483e-01,-9.541299e-01
-9.814425e-01,-9.537411e-01
-9.448961e-01,-9.299601e-01
-8.954873e-01,-8.917614e-01
-8.588437e-01,-8.576449e-01
-8.700214e-01,-8.558954e-01
-9.164496e-01,-8.828840e-01
-9.552315e-01,-9.146028e-01
-9.536439e-01,-9.214067e-01
-9.020643e-01,-8.925065e-01
-8.583901e-01,-8.598157e-01
-8.905950e-01,-8.696003e-01
-9.497236e-01,-9.069566e-01
-9.541623e-01,-9.183288e-01
-8.915022e-01,-8.848927e-01
-8.707342e-01,-8.640276e-01
-9.306729e-01,-8.955521e-01
-9.494320e-01,-9.124321e-01
-8.911782e-01,-8.826572e-01
-8.909838e-01,-8.760801e-01
-9.384163e-01,-9.019671e-01
-9.129505e-01,-8.924741e-01
-8.868043e-01,-8.749137e-01
-9.233506e-01,-8.924417e-01
-9.121729e-01,-8.881650e-01
-8.947745e-01,-8.793848e-01
-9.352736e-01,-9.005416e-01
-8.985652e-01,-8.845687e-01
-9.062114e-01,-8.866747e-01
-9.248734e-01,-8.955197e-01
-8.970100e-01,-8.829812e-01
-9.303813e-01,-8.989864e-01
-8.896230e-01,-8.770197e-01
-9.213095e-01,-8.925389e-01
-9.127885e-01,-8.899470e-01
-8.987272e-01,-8.828192e-01
-9.314829e-01,-8.987596e-01
-8.905302e-01,-8.795468e-01
-9.353060e-01,-9.001852e-01
-8.885214e-01,-8.792876e-01
-9.396151e-01,-9.033603e-01
-8.849251e-01,-8.791256e-01
-9.424338e-01,-9.042999e-01
-8.794496e-01,-8.746869e-01
-9.409758e-01,-9.020643e-01
-8.847955e-01,-8.782833e-01
-9.256510e-01,-8.933813e-01
-9.119461e-01,-8.905950e-01
-9.015459e-01,-8.830136e-01
-9.325520e-01,-9.001528e-01
-8.903358e-01,-8.793848e-01
-9.219899e-01,-8.908866e-01
-9.222815e-01,-8.986624e-01
-8.779269e-01,-8.705722e-01
-9.496588e-01,-9.064706e-01
-9.034575e-01,-8.915022e-01
-8.778297e-01,-8.680127e-01
-9.650161e-01,-9.152184e-01
-8.855731e-01,-8.825600e-01
-8.829164e-01,-8.663927e-01
-9.709776e-01,-9.171300e-01
-8.960381e-01,-8.915670e-01
-8.639304e-01,-8.601073e-01
-9.582122e-01,-9.069890e-01
-9.399391e-01,-9.143436e-01
-8.615004e-01,-8.669435e-01
-8.914050e-01,-8.680451e-01
-9.607394e-01,-9.120433e-01
-9.422070e-01,-9.166116e-01
-8.727754e-01,-8.765337e-01
-8.705074e-01,-8.588761e-01
-9.368935e-01,-8.912106e-01
-9.570135e-01,-9.175836e-01
-9.235774e-01,-9.078314e-01
-8.849575e-01,-8.811992e-01
-8.814260e-01,-8.687579e-01
-9.062762e-01,-8.765661e-01
-9.222491e-01,-8.909190e-01
-9.280161e-01,-8.983384e-01
-9.308673e-01,-9.043971e-01
-9.198839e-01,-9.010275e-01
-9.245494e-01,-9.034251e-01
-9.106177e-01,-8.954225e-01
-9.052718e-01,-8.891694e-01
-9.014487e-01,-8.833051e-01
-8.974636e-01,-8.782185e-01
-8.963621e-01,-8.773761e-01
-8.854111e-01,-8.689847e-01
-8.766309e-01,-8.601397e-01
-8.748489e-01,-8.563814e-01
-8.735206e-01,-8.543726e-01
-8.766309e-01,-8.546966e-01
-8.740390e-01,-8.531090e-01
-8.774409e-01,-8.551502e-01
-8.807132e-01,-8.574181e-01
-8.820740e-01,-8.602693e-01
-8.846011e-01,-8.624076e-01
-8.872903e-01,-8.652912e-01
-9.000232e-01,-8.746869e-01
-9.115249e-01,-8.842447e-01
-9.303813e-01,-8.984032e-01
-9.419802e-01,-9.106825e-01
-9.472937e-01,-9.179724e-01
-9.287613e-01,-9.060818e-01
-9.023559e-01,-8.881326e-01
-8.861887e-01,-8.734558e-01
-8.822684e-01,-8.664251e-01
-9.040407e-01,-8.786073e-01
-9.319688e-01,-8.984680e-01
-9.400039e-01,-9.098725e-01
-9.213419e-01,-8.997316e-01
-8.984356e-01,-8.847307e-01
-9.022263e-01,-8.827868e-01
-9.207587e-01,-8.924741e-01
-9.214067e-01,-8.958437e-01
-9.078638e-01,-8.881326e-01
-9.098401e-01,-8.885214e-01
-9.228970e-01,-8.949365e-01
-9.162552e-01,-8.930573e-01
-9.046563e-01,-8.866099e-01
-9.113629e-01,-8.893638e-01
-9.248410e-01,-8.987272e-01
-9.055634e-01,-8.883918e-01
-9.047535e-01,-8.853787e-01
-9.214391e-01,-8.947745e-01
-9.097105e-01,-8.899470e-01
-9.114601e-01,-8.901090e-01
-9.203699e-01,-8.940293e-01
-9.107473e-01,-8.902062e-01
-9.123673e-01,-8.904654e-01
-9.133393e-01,-8.913402e-01
-9.162552e-01,-8.933489e-01
-9.133393e-01,-8.918910e-01
-9.176808e-01,-8.930897e-01
-9.154452e-01,-8.927009e-01
-9.089654e-01,-8.896230e-01
-9.195275e-01,-8.944181e-01
-9.099373e-01,-8.899146e-01
-9.130477e-01,-8.925389e-01
-9.120433e-01,-8.912106e-01
-9.190739e-01,-8.951633e-01
-9.145056e-01,-8.930897e-01
-9.136309e-01,-8.917614e-01
-9.125293e-01,-8.911782e-01
-9.162228e-01,-8.928629e-01
-9.136957e-01,-8.910486e-01
-9.130801e-01,-8.917938e-01
-9.153480e-01,-8.934137e-01
-9.092246e-01,-8.890398e-01
-9.169680e-01,-8.920205e-01
-9.110713e-01,-8.903034e-01
-9.135013e-01,-8.896230e-01
-9.181668e-01,-8.941265e-01
-9.093542e-01,-8.885538e-01
-9.219251e-01,-8.958113e-01
-9.104557e-01,-8.901414e-01
-9.108445e-01,-8.903358e-01
-9.219899e-01,-8.970748e-01
-9.088358e-01,-8.902386e-01
-9.147648e-01,-8.903682e-01
-9.231886e-01,-8.959409e-01
-9.158016e-01,-8.952605e-01
-9.077666e-01,-8.883918e-01
-9.199811e-01,-8.939321e-01
-9.240634e-01,-8.990512e-01
-9.102937e-01,-8.926361e-01
-9.124645e-01,-8.903034e-01
-9.219575e-01,-8.941913e-01
-9.232534e-01,-8.978200e-01
-9.107149e-01,-8.924741e-01
-9.065354e-01,-8.869015e-01
-9.135337e-01,-8.895906e-01
-9.164496e-01,-8.917290e-01
-9.203051e-01,-8.948393e-01
-9.180048e-01,-8.945153e-01
-9.109741e-01,-8.905950e-01
-9.036195e-01,-8.845039e-01
-9.017727e-01,-8.816528e-01
-9.147000e-01,-8.885862e-01
-9.224111e-01,-8.946773e-01
-9.257158e-01,-8.991160e-01
-9.335888e-01,-9.056282e-01
-9.231562e-01,-9.026475e-01
-9.168708e-01,-8.972044e-01
-9.076046e-01,-8.908866e-01
-9.042675e-01,-8.856703e-01
-8.975932e-01,-8.800976e-01
-8.994724e-01,-8.791904e-01
-9.016431e-01,-8.787369e-01
-8.993428e-01,-8.790932e-01
-9.050775e-01,-8.814260e-01
-9.034899e-01,-8.810696e-01
-9.010923e-01,-8.805188e-01
-9.077342e-01,-8.845039e-01
-9.017079e-01,-8.831432e-01
-9.046239e-01,-8.842123e-01
-9.050775e-01,-8.852815e-01
-9.123997e-01,-8.893962e-01
-9.189443e-01,-8.933813e-01
-9.262990e-01,-8.999260e-01
-9.357596e-01,-9.064706e-01
-9.334916e-01,-9.079610e-01
-9.200459e-01,-9.004120e-01
-9.124969e-01,-8.938349e-01
-8.951957e-01,-8.814260e-01
-8.999908e-01,-8.799356e-01
-9.071834e-01,-8.838235e-01
-9.320012e-01,-9.014811e-01
-9.353708e-01,-9.069890e-01
-9.169356e-01,-8.981764e-01
-9.006388e-01,-8.851195e-01
-8.969128e-01,-8.800652e-01
-9.206939e-01,-8.930573e-01
-9.442158e-01,-9.098077e-01
-9.269794e-01,-9.036519e-01
-8.967508e-01,-8.841475e-01
-8.980468e-01,-8.814260e-01
-9.328112e-01,-9.001852e-01
-9.297333e-01,-9.030687e-01
-8.990188e-01,-8.858971e-01
-9.057254e-01,-8.850871e-01
-9.236746e-01,-8.949041e-01
-9.295713e-01,-9.016107e-01
-9.089978e-01,-8.913078e-01
-9.136309e-01,-8.914050e-01
-9.234802e-01,-8.981764e-01
-9.198839e-01,-8.955197e-01
-8.977552e-01,-8.823008e-01
-9.245170e-01,-8.967184e-01
-9.243226e-01,-8.987596e-01
-9.023559e-01,-8.880354e-01
-9.320336e-01,-9.018699e-01
-9.025179e-01,-8.875171e-01
-9.204995e-01,-8.959085e-01
-9.257482e-01,-8.984356e-01
-8.971720e-01,-8.848927e-01
-9.414294e-01,-9.059522e-01
-8.912106e-01,-8.816852e-01
-9.373471e-01,-9.040083e-01
-8.974960e-01,-8.849899e-01
-9.358244e-01,-9.040407e-01
-9.019995e-01,-8.876466e-01
-9.296361e-01,-9.013191e-01
-9.059522e-01,-8.881650e-01
-9.290529e-01,-9.002176e-01
-9.019023e-01,-8.864155e-01
-9.293121e-01,-9.003472e-01
-9.095486e-01,-8.918910e-01
-9.215363e-01,-8.960705e-01
-9.185879e-01,-8.943533e-01
-9.097105e-01,-8.905626e-01
-9.184907e-01,-8.942561e-01
-9.191387e-01,-8.966536e-01
-9.062762e-01,-8.875171e-01
-9.362455e-01,-9.032955e-01
-9.035547e-01,-8.901738e-01
-9.067298e-01,-8.866099e-01
-9.447342e-01,-9.101317e-01
-8.880678e-01,-8.823980e-01
-9.189767e-01,-8.903682e-01
-9.545187e-01,-9.162228e-01
-8.911458e-01,-8.873551e-01
-8.994076e-01,-8.800004e-01
-9.608042e-01,-9.166440e-01
-9.112657e-01,-8.996668e-01
-8.806484e-01,-8.734882e-01
-9.294417e-01,-8.950337e-01
-9.423366e-01,-9.098077e-01
-9.196895e-01,-9.017727e-01
-8.904654e-01,-8.812964e-01
-9.034899e-01,-8.796764e-01
-9.459329e-01,-9.065678e-01
-9.434058e-01,-9.156720e-01
-9.060170e-01,-8.964268e-01
-8.864803e-01,-8.761449e-01
-9.146676e-01,-8.872255e-01
-9.190091e-01,-8.927009e-01
-9.119137e-01,-8.879706e-01
-9.732455e-01,-9.245494e-01
-9.292473e-01,-9.156072e-01
-8.635092e-01,-8.689847e-01
-9.552639e-01,-9.082850e-01
-9.433410e-01,-9.196895e-01
-8.260232e-01,-8.471152e-01
-8.928629e-01,-8.596213e-01
-9.672192e-01,-9.101641e-01
-9.460625e-01,-9.159312e-01
-9.275949e-01,-9.098077e-01
-8.366826e-01,-8.522019e-01
-8.497395e-01,-8.353866e-01
-9.312561e-01,-8.785101e-01
-9.559443e-01,-9.066650e-01
-1.009824e+00,-9.518296e-01
-9.744119e-01,-9.506956e-01
-9.201431e-01,-9.185879e-01
-9.009627e-01,-8.974960e-01
-8.517483e-01,-8.593945e-01
-8.614356e-01,-8.508735e-01
-8.675915e-01,-8.504199e-01
-8.851843e-01,-8.606905e-01
-8.979820e-01,-8.724838e-01
-8.956817e-01,-8.761125e-01
-9.089654e-01,-8.852815e-01
-8.949365e-01,-8.786073e-01
-9.019347e-01,-8.817824e-01
-9.012219e-01,-8.848603e-01
-9.015459e-01,-8.858971e-01
-9.325844e-01,-9.042027e-01
-9.586334e-01,-9.252622e-01
-9.612578e-01,-9.300573e-01
-9.247438e-01,-9.085442e-01
-8.992456e-01,-8.850223e-01
-8.939321e-01,-8.774733e-01
-8.886510e-01,-8.732614e-01
-9.073778e-01,-8.827868e-01
-9.286317e-01,-8.996020e-01
-9.667009e-01,-9.260398e-01
-9.694548e-01,-9.349820e-01
-9.046239e-01,-8.959085e-01
-8.383674e-01,-8.493831e-01
-9.295389e-01,-8.955521e-01
-1.039405e+00,-9.664741e-01
-9.141492e-01,-9.075722e-01
-7.944340e-01,-8.275784e-01
-9.501448e-01,-9.037815e-01
-1.043131e+00,-9.712691e-01
-8.840503e-01,-8.902062e-01
-8.372982e-01,-8.496099e-01
-9.665065e-01,-9.157692e-01
-9.704592e-01,-9.287937e-01
-8.460460e-01,-8.578393e-01
-8.940293e-01,-8.755941e-01
-1.006487e+00,-9.413322e-01
-8.605285e-01,-8.691791e-01
-9.074750e-01,-8.877762e-01
-1.000752e+00,-9.402955e-01
-8.331511e-01,-8.555714e-01
-9.667980e-01,-9.184907e-01
-9.316124e-01,-9.064706e-01
-8.991484e-01,-8.904978e-01
-9.483629e-01,-9.109741e-01
-8.872579e-01,-8.824304e-01
-9.575319e-01,-9.159636e-01
-8.926361e-01,-8.845039e-01
-9.285669e-01,-9.016431e-01
-9.252622e-01,-9.010599e-01
-9.098077e-01,-8.932517e-01
-9.266554e-01,-8.997316e-01
-9.169032e-01,-8.966536e-01
-9.177456e-01,-8.959733e-01
-9.273357e-01,-9.008331e-01
-9.181020e-01,-8.967832e-01
-9.128533e-01,-8.927981e-01
-9.306729e-01,-9.030039e-01
-9.148944e-01,-8.965888e-01
-9.200459e-01,-8.973988e-01
-9.250678e-01,-9.009627e-01
-9.123673e-01,-8.942237e-01
-9.287289e-01,-9.004768e-01
-9.137281e-01,-8.952281e-01
-9.180372e-01,-8.961677e-01
-9.306405e-01,-9.025179e-01
-9.026151e-01,-8.885214e-01
-9.372499e-01,-9.031659e-01
-9.326168e-01,-9.073130e-01
-8.817500e-01,-8.778945e-01
-9.386431e-01,-8.999260e-01
-9.575967e-01,-9.228646e-01
-8.779917e-01,-8.809724e-01
-9.058874e-01,-8.819444e-01
-9.670248e-01,-9.213419e-01
-9.171624e-01,-9.054662e-01
-9.022587e-01,-8.894286e-01
-9.181020e-01,-8.931545e-01
-9.170652e-01,-8.935757e-01
-9.368287e-01,-9.062114e-01
-9.284049e-01,-9.069242e-01
-8.984032e-01,-8.889750e-01
-9.126913e-01,-8.893314e-01
-9.359540e-01,-9.032631e-01
-9.341720e-01,-9.072806e-01
-9.276921e-01,-9.062114e-01
-9.177132e-01,-9.001852e-01
-8.997316e-01,-8.873551e-01
-8.999908e-01,-8.810696e-01
-9.011895e-01,-8.804540e-01
-9.129181e-01,-8.863183e-01
-9.311589e-01,-8.986300e-01
-9.371851e-01,-9.072806e-01
-9.381895e-01,-9.102937e-01
-9.404250e-01,-9.136633e-01
-9.432438e-01,-9.170976e-01
-9.400687e-01,-9.147324e-01
-9.385783e-01,-9.152508e-01
-9.418830e-01,-9.168384e-01
-9.410406e-01,-9.169356e-01
-9.420126e-01,-9.176160e-01
-9.450257e-01,-9.182964e-01
-9.443454e-01,-9.195275e-01
-9.407166e-01,-9.160608e-01
-9.351764e-01,-9.107797e-01
-9.314505e-01,-9.089330e-01
-9.252298e-01,-9.045591e-01
-9.215363e-01,-8.992456e-01
-9.111685e-01,-8.919234e-01
-9.081878e-01,-8.885862e-01
-9.111361e-01,-8.893962e-01
-9.192359e-01,-8.935757e-01
-9.280485e-01,-8.990512e-01
-9.334592e-01,-9.044619e-01
-9.157044e-01,-8.963944e-01
-9.039435e-01,-8.859619e-01
-9.088034e-01,-8.883594e-01
-9.324872e-01,-9.033603e-01
-9.396151e-01,-9.110389e-01
-9.258778e-01,-9.040731e-01
-8.984032e-01,-8.863183e-01
-9.146352e-01,-8.921177e-01
-9.423690e-01,-9.092246e-01
-9.304461e-01,-9.056606e-01
-9.048831e-01,-8.904006e-01
-9.104557e-01,-8.908542e-01
-9.400039e-01,-9.080906e-01
-9.232534e-01,-9.020967e-01
-9.042999e-01,-8.902062e-01
-9.322280e-01,-9.062438e-01
-9.368611e-01,-9.089006e-01
